OTUId	CM30b51-B	CM30b51-M	CM30b58-C	CM30b58-I	CM30b60-E	CM30b60-M	CM30c-O	CM30c-P	CM30c28-N	CM30c28-P	CM30c30-L	CM30c30-N	CM30c35-B	CM30c35-D	CM30c37-E	CM30c37-L	CM30c39-A	CM30c39-E	CM30c44-B	CM30c44-C	CM30c46-D	CM30c46-O	CM30c51-H	CM30c51-I	CM30c53-B	CM30c53-I	CM30c60-A	CM30c60-B	CM30c62-D	CM30c62-M	CM30d12-H	CM30d12-L	CM30d3-D	CM30d3-L	CM31a5-A	CM31a5-B	LB1-A	LB1-E	LB5-A	LB5-I	Plot1-B	Plot1-L	Plot2-C	Plot2-M	Plot3-H	Plot3-N	Plot4-A	Plot4-N	Plot5-I	Plot5-N	Plot6-I	Plot6-N	Plot7-M	Plot7-N	Plot8-I	Plot8-O
OTU_2496;size=22;	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_7229;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_7453;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3643;size=6;	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0
OTU_3984;size=10;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU_5410;size=14;	1	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	2	1	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	3	0	2	1	1	0	0
OTU_40;size=3165;	160	0	0	3	0	0	0	2	3	0	1	32	0	963	2	15	0	0	0	0	1	40	0	0	1	0	0	3	0	0	0	14	0	4	0	0	0	314	2	88	0	0	0	1	0	0	0	0	0	60	0	0	3	4	24	0
OTU_844;size=58;	0	0	0	18	0	1	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	3	0	0	0	0	3	0	0	0	13	0	0	0	3	0	0	0	0	17
OTU_3938;size=278;	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	49	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
OTU_672;size=94;	0	4	1	0	0	1	3	3	5	4	0	2	0	5	0	2	0	0	0	0	2	0	4	1	1	4	0	5	1	1	0	0	3	1	0	2	1	2	5	2	0	0	0	2	0	4	0	0	1	0	6	1	0	2	1	1
OTU_187;size=536;	1	0	18	16	0	0	6	7	21	13	0	1	33	105	0	0	0	0	0	0	0	1	0	0	50	90	0	4	1	18	0	0	0	0	4	0	1	0	0	4	0	0	0	4	11	44	2	66	15	0	0	0	0	0	1	0
OTU_5633;size=20;	0	1	0	0	0	1	1	0	1	8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	4	1	0	0	0	0	1	11	3	0	0	0	1	0	0	0	0	0	3	1	0	11	0	0	0	0	0	0	1
OTU_5856;size=1;	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	5	5	0	0	0	0	0	0	5	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3867;size=3;	0	24	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU_280;size=370;	2	7	8	5	0	2	5	1	10	10	16	17	13	9	5	4	0	0	0	0	13	1	2	3	15	2	0	14	2	9	6	3	6	17	1	2	4	7	18	23	1	0	1	6	9	6	2	5	9	2	9	8	1	8	5	6
OTU_4771;size=8;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
OTU_247;size=271;	3	0	2	0	3	0	0	2	0	3	0	8	3	6	2	3	2	0	0	6	0	0	5	16	0	2	0	11	0	12	9	5	2	24	0	8	0	0	0	0	0	0	0	3	34	2	0	1	4	20	1	2	4	36	6	15
OTU_749;size=104;	3	1	1	29	0	0	2	1	1	0	0	0	3	1	0	0	1	0	1	0	1	2	1	0	1	0	0	6	2	2	0	7	1	1	0	1	0	1	8	7	2	1	0	0	0	0	3	1	0	0	0	1	0	4	1	1
OTU_1070;size=29;	0	0	0	2	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	2	0	4	0	0	0	2	2	0	0	2	0	1	1	4	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
OTU_284;size=623;	0	6	0	1	0	0	7	5	33	28	1	0	5	7	0	0	0	0	1	0	1	0	1	0	14	18	0	34	9	8	3	1	1	2	4	0	0	0	1	5	0	0	0	4	0	2	0	3	2	0	0	2	0	0	1	0
OTU_7122;size=5;	0	8	0	0	1	42	1	0	0	17	0	1	35	0	0	10	0	0	0	0	1	0	0	0	29	77	0	23	0	403	1	286	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	2307
OTU_1706;size=19;	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1
OTU_9500;size=2;	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	3	0	0	1	0	4	0	0	0	0	2	5	0	0	0	0	0	0	7	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0
OTU_11237;size=37;	0	0	0	1	0	0	0	8	0	27	0	0	4	0	0	0	0	0	0	0	0	0	2	2	0	0	0	8	149	1	0	0	0	0	0	20	0	0	0	0	1	0	59	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_4630;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_535;size=99;	2	1	2	0	0	0	1	0	3	10	0	0	4	0	1	0	0	1	0	0	3	2	0	1	4	0	0	23	0	0	0	2	2	2	1	5	1	10	5	2	0	0	0	0	0	5	0	2	1	0	0	1	0	0	1	0
OTU_4023;size=7;	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU_10907;size=1;	0	21	2	6	0	0	1	3	21	10	15	19	0	0	0	0	0	0	0	0	8	0	0	0	59	13	0	17	0	0	13	0	0	0	10	0	16	12	18	6	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0
OTU_544;size=83;	0	0	2	4	0	0	2	6	2	0	2	0	4	2	6	0	0	0	0	0	0	0	0	0	7	3	0	6	1	2	2	1	0	5	0	0	1	0	7	2	0	1	1	7	0	2	1	0	0	0	1	3	0	0	0	0
OTU_340;size=194;	0	0	0	1	0	2	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	32	8	0	0	0	14	5	0	0	0	0	0	0	0	2	0	0	25	4	10	0	2	0	0	0	10	27
OTU_468;size=281;	7	6	0	1	4	3	2	2	1	1	4	0	5	4	1	1	0	0	2	4	4	3	0	5	15	6	0	23	0	7	1	8	23	17	3	1	2	17	4	14	1	3	0	2	1	8	17	5	0	5	3	3	1	3	0	7
OTU_83;size=1528;	4	0	12	6	0	15	4	38	2	2	4	8	0	0	12	7	1	1	0	1	0	0	0	4	3	4	0	10	0	19	11	13	20	6	1	2	7	12	201	416	39	11	0	0	42	11	51	247	2	14	25	7	7	3	0	6
OTU_69;size=1619;	0	9	19	2	8	0	0	0	46	21	83	14	0	0	0	0	0	0	0	0	99	9	0	0	41	5	0	30	0	0	21	39	92	134	1	0	81	409	84	247	0	0	0	0	0	4	0	5	0	0	0	0	0	0	10	10
OTU_4022;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198;size=304;	4	19	1	2	0	0	0	7	16	2	32	16	0	0	1	2	9	0	1	0	10	0	0	0	5	2	0	9	0	0	9	6	3	5	0	0	8	14	26	24	0	0	0	1	9	0	0	11	4	2	13	1	0	1	22	2
OTU_6127;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_935;size=16;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1951;size=138;	0	0	1	0	1	0	0	1	0	2	0	0	2	0	3	1	0	0	0	0	0	1	3	2	0	3	0	1	0	1	0	3	9	0	3	1	0	4	0	0	3	0	0	2	1	0	0	1	0	1	7	0	3	0	0	1
OTU_4021;size=4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0
OTU_2698;size=28;	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	4	0	1	0	3	0	0	1	2	7	1	3	6	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	1
OTU_521;size=383;	3	3	4	5	7	2	2	3	1	32	0	0	0	0	5	2	4	1	2	1	1	0	1	1	3	6	0	8	0	0	6	0	5	3	4	2	1	2	1	1	2	5	0	7	0	13	127	5	3	0	9	11	0	0	0	10
OTU_6105;size=4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_1680;size=432;	4	1	4	13	4	61	13	0	11	10	2	11	2	8	24	5	22	0	0	14	0	11	3	5	37	35	0	20	5	7	2	32	7	9	2	2	11	5	3	57	5	7	6	13	21	7	19	111	143	5	11	4	3	26	0	16
OTU_4013;size=1;	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4012;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_124;size=846;	17	25	4	5	1	6	3	7	15	16	13	22	16	15	16	0	4	6	0	0	2	21	7	5	1	9	0	13	0	4	11	44	27	62	13	13	10	80	14	62	3	5	6	32	2	4	23	35	23	8	17	41	11	5	13	18
OTU_1237;size=29;	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	2	7	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
OTU_3045;size=6;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	5	2	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_886;size=29;	0	0	0	0	0	0	5	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1911;size=8;	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
OTU_4484;size=21;	3	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	2	0	14	2	0	0	1	25	3	5	0	0	2	0	1	0	8	1	1	0	3	10	0	1	2	1
OTU_65;size=1089;	0	0	7	3	2	1	3	44	86	0	109	93	0	0	0	42	0	3	0	0	0	1	0	0	206	0	0	6	0	0	66	5	2	2	0	0	30	1	126	9	0	0	0	14	1	0	0	1	0	0	0	0	0	0	114	108
OTU_3205;size=225;	0	1	0	1	0	0	0	12	1	10	0	1	0	0	1	2	0	0	0	2	0	0	1	0	0	35	0	67	0	88	1	0	3	1	0	142	0	1	1	2	0	0	0	9	0	0	2	0	0	4	0	1	0	0	1	0
OTU_2462;size=12;	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7476;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
OTU_6767;size=6;	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	3	0	24	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	7	0	1	1	0	0	0	4	0
OTU_4014;size=4;	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5571;size=21;	0	2	0	0	162	719	0	0	0	1	0	99	0	0	0	2	1	0	0	1102	4	4	0	99	0	2	0	14	0	1	2	3	0	0	0	1	0	4	0	1	0	0	0	0	0	0	152	2	0	0	0	4	2224	1497	5	0
OTU_6448;size=10;	0	0	2	1	0	0	0	20	1	55	0	0	44	0	0	0	0	0	0	0	0	0	5	2	0	0	0	2	15	1	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
OTU_2440;size=29;	0	6	0	0	0	0	0	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	2	6	5	0	2	0	0	3	0	0	0	3	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5133;size=14;	1	0	0	1	0	0	5	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	0	0	3	0	0	0	0	1	4	1	0	0	0	1	0	1	1	1	0	0	0	2	1	1	0	0	2	0	0	0	1
OTU_246;size=690;	0	22	0	1	0	3	1	18	117	5	5	3	1	0	1	0	0	0	0	0	18	0	0	2	34	17	0	34	1	36	5	3	0	0	16	116	2	0	8	5	0	0	0	0	0	3	2	0	1	0	1	1	0	1	0	1
OTU_4688;size=47;	0	3	3	0	0	0	0	3	1	8	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	2	6	2	12	4	0	0	9	0	10	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0
OTU_706;size=169;	4	1	1	0	3	4	0	0	0	0	0	0	1	4	2	0	1	0	0	1	0	1	0	0	0	0	0	6	1	2	0	5	4	9	0	5	2	0	0	6	1	0	0	6	2	0	0	0	2	3	0	1	2	9	1	8
OTU_1068;size=21;	0	0	0	0	0	0	2	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_61;size=1338;	5	19	20	20	17	11	9	14	51	50	53	50	0	0	0	1	0	34	0	0	18	21	0	0	44	3	0	7	1	2	13	6	102	43	17	5	23	118	15	135	0	1	13	33	0	16	1	11	0	6	2	8	0	0	88	58
OTU_4043;size=52;	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	5	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1
OTU_9808;size=4;	1	4	0	0	0	0	1	0	3	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	6	0	1	0	0	3	4	0	0	7	0	0	2	1	0	0	0	0	0	5	0	0	0	0	0	3	0	0	1	0	2
OTU_9653;size=1;	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	2	1	6	0	1	0	0	0	0	1	1	2	0	0	4	12	1	0	1	1	3	0	0	0	0	0	2
OTU_6853;size=90;	0	0	0	11	0	18	45	1	15	12	0	26	8	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	14	0	1	22	0	0	0	4	0	155	5	0	0	0	4	0	0	43	0	3	1	0	8	0	0	0	0	1
OTU_141;size=1006;	286	4	4	2	9	3	10	9	133	7	0	1	2	3	3	6	0	0	0	0	0	27	3	0	33	19	0	13	2	4	7	1	1	10	119	0	0	0	1	0	3	9	0	2	18	73	27	3	1	0	9	24	0	0	40	13
OTU_3079;size=6;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_588;size=160;	0	0	1	0	0	0	0	2	0	0	5	0	0	0	0	3	0	0	0	18	0	3	0	0	0	0	0	36	1	0	0	0	4	0	0	0	0	1	0	34	15	0	0	0	0	2	0	7	4	2	0	11	7	2	0	0
OTU_269;size=680;	0	0	19	8	5	0	24	50	0	0	17	10	0	0	18	0	0	0	2	29	0	3	0	0	31	0	0	53	2	10	7	6	57	41	0	0	1	6	0	5	0	6	0	2	0	4	1	20	31	0	6	7	0	0	0	34
OTU_9948;size=6;	0	0	0	0	0	0	0	1	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	2	0	0	0	24	0	22	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0
OTU_93;size=1810;	20	19	7	17	9	13	6	20	40	31	32	12	45	41	4	9	0	0	0	0	7	3	13	9	116	38	0	13	5	46	10	19	36	93	2	8	4	4	6	7	0	0	36	19	21	40	0	28	39	19	20	36	24	0	2	61
OTU_10419;size=7;	0	3	0	1	0	0	0	1	4	5	4	1	0	0	0	0	0	0	0	0	1	0	0	0	9	1	0	8	0	0	1	1	0	1	10	0	4	1	8	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_4367;size=637;	0	8	0	0	1	1	0	1	0	0	0	6	0	0	0	0	6	0	0	0	0	1	0	0	2	0	0	11	0	1	1	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	2	0	2	2	1	2	3
OTU_3383;size=60;	0	0	0	0	0	3	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	47	3	0	0	0	18	8	0	8	1	0	0	0
OTU_3864;size=5;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4121;size=84;	0	3	4	2	0	0	4	57	0	35	0	0	9	13	0	0	0	0	0	0	0	0	0	0	4	1	0	11	4	11	0	3	0	0	17	4	0	0	0	0	0	1	0	39	0	29	0	6	9	0	0	1	0	0	0	0
OTU_579;size=99;	0	0	0	1	0	0	0	5	2	1	0	0	0	0	3	1	0	1	0	1	0	0	2	1	3	0	0	10	1	1	0	9	7	2	0	0	0	2	5	1	3	0	0	2	3	2	14	0	3	0	0	1	1	0	6	5
OTU_618;size=194;	0	0	0	0	2	2	2	3	11	28	0	1	22	8	0	0	0	0	0	0	0	0	0	1	13	21	0	4	1	11	2	4	0	5	8	2	0	0	0	1	0	1	0	20	0	6	0	8	2	0	3	0	0	0	1	1
OTU_703;size=72;	0	1	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	3	0	0	0	0	4	5	0	0	0	0	2	3	0	19	2	1	0	0	1	0	0	0	0	0	0	0
OTU_7279;size=2;	0	0	0	0	0	1	1	1	4	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	4	0	2	1	0	1	0	0	0	0	3	1	0	0	0	0	1	0	0	1	1	0	1	0	2	0	2	0	6
OTU_3997;size=1;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	2	1	2	0	0	0	1	0	0	0	1
OTU_8437;size=2;	0	0	2	0	0	0	0	8	0	29	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_179;size=397;	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_4000;size=5;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8355;size=12;	0	6	0	2	0	0	0	0	8	2	3	11	0	0	0	0	0	0	0	0	3	0	0	1	18	2	0	7	0	0	2	0	0	0	5	0	7	2	9	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_9372;size=7;	0	0	0	2	0	2	0	7	1	5	0	2	1	2	0	0	0	0	0	0	0	0	0	0	6	14	0	19	0	5	4	0	0	1	0	0	3	0	3	0	0	0	0	0	0	1	1	2	2	0	0	0	1	0	2	0
OTU_2465;size=4;	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2810;size=8;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OTU_279;size=804;	4	20	1	1	3	1	0	3	6	12	3	7	3	5	2	0	1	0	1	0	4	0	3	2	11	2	0	21	0	22	5	3	20	1	4	4	2	27	10	17	2	1	0	6	12	0	6	8	2	0	0	1	9	18	83	22
OTU_10773;size=25;	1	3	0	1	0	0	1	0	1	0	1	4	3	2	0	0	0	0	0	1	1	0	1	0	11	8	0	24	0	1	0	1	1	0	3	0	5	0	0	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_218;size=364;	0	3	1	3	2	7	3	33	6	17	0	6	25	25	2	0	0	0	0	0	7	0	4	3	11	2	0	30	6	9	20	0	0	7	6	17	0	0	0	1	0	2	0	33	1	9	18	8	10	10	0	8	0	0	3	5
OTU_562;size=211;	0	1	3	0	0	0	6	5	8	22	2	0	5	0	4	1	0	0	0	0	1	7	15	1	1	0	0	7	2	7	3	2	2	0	8	5	0	0	3	26	6	0	0	2	0	3	10	2	1	8	1	2	0	0	0	6
OTU_6917;size=2;	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
OTU_221;size=312;	10	9	3	1	0	0	0	0	3	5	6	2	13	1	6	0	0	0	4	4	7	4	0	0	13	5	0	62	0	0	3	1	5	28	5	8	4	5	9	10	0	0	4	8	15	1	10	12	3	11	3	2	2	1	2	2
OTU_2461;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2702;size=15;	0	1	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_492;size=135;	0	1	1	0	0	1	0	0	0	9	0	2	0	0	0	4	0	0	0	0	0	0	0	0	18	1	0	19	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	21	0	0	31	1	10	0	0	0	0	0
OTU_3995;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_7323;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_6182;size=8;	2	0	2	6	11	15	0	11	0	3	0	3	1	0	9	0	5	0	6	30	0	0	13	4	4	8	0	15	0	0	4	3	10	3	1	0	0	0	1	1	0	3	0	3	5	10	13	11	4	16	21	20	13	60	0	49
OTU_3983;size=63;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
OTU_7126;size=4;	0	9	0	0	1	1	0	0	0	0	0	704	2	0	0	0	0	0	0	2	1	6	0	0	3	4	0	24	1	9	1	14	0	0	0	0	166	2	744	5	0	0	0	0	0	0	11	1	0	0	1	5	3	2	3	4
OTU_2171;size=11;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_43;size=2005;	4	0	4	1	11	0	0	4	2	0	2	25	0	2	4	2	17	1	0	6	0	0	3	3	2	0	0	11	0	58	2	2	10	1	5	6	0	12	2	1	4	0	8	32	0	1	0	0	1564	2	46	2	2	1	65	3
