Superkingdom	Kingdom	Subkingdom	Infrakingdom	Superphylum	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Infraclass	Superorder	Order
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bacillariophyceae	Fragilariophycidae	Fragilariophycidae	Fragilariophycidae	Striatellales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bacillariophyceae	Fragilariophycidae	Fragilariophycidae	Fragilariophycidae	Tabellariales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bacillariophyceae	Fragilariophycidae	Fragilariophycidae	Fragilariophycidae	Thalassionematales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bacillariophyceae	Fragilariophycidae	Fragilariophycidae	Fragilariophycidae	Toxariales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bolidophyceae	Bolidophyceae	Bolidophyceae	Bolidophyceae	Bolidophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Bolidophyceae	Bolidophyceae	Bolidophyceae	Bolidophyceae	Parmales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysomerophyceae	Chrysomerophyceae	Chrysomerophyceae	Chrysomerophyceae	Chrysomerophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysomerophyceae	Chrysomerophyceae	Chrysomerophyceae	Chrysomerophyceae	Chrysomeridales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chloramoebales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chromulinales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysosphaerales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Heterogloeales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Hibberdiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Hydrurales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Ochromonadales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Paraphysomonadida
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Synurales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Chrysophyceae	Chrysophyceae	Chrysophyceae	Chrysophyceae	Thallochrysidales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Eustigmatophyceae	Eustigmatophyceae	Eustigmatophyceae	Eustigmatophyceae	Eustigmatophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Eustigmatophyceae	Eustigmatophyceae	Eustigmatophyceae	Eustigmatophyceae	Eustigmatales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Olisthodiscales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Pedinellales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Pelagomonadales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Dictyochophyceae	Sarcinochrysidales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Phaeophyceae	Phaeophyceae	Phaeophyceae	Phaeophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Dictypophycidae	Dictypophycidae	Dictypophycidae	Dictypophycidae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Dictypophycidae	Dictypophycidae	Dictypophycidae	Dictyotales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Dictypophycidae	Dictypophycidae	Dictypophycidae	Onslowiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Dictypophycidae	Dictypophycidae	Dictypophycidae	Sphacelariales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Dictypophycidae	Dictypophycidae	Dictypophycidae	Syringodermatales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Discosporangiophycidae	Discosporangiophycidae	Discosporangiophycidae	Discosporangiophycidae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Discosporangiophycidae	Discosporangiophycidae	Discosporangiophycidae	Discosporangiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Fucophycidae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Ascoseirales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Asterocladales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Desmarestiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Ectocarpales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Fucales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Laminariales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Nemodermatales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Phaeosiphoniellales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Ralfsiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Scytothamnales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Sporochnales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Fucophycidae	Fucophycidae	Fucophycidae	Tilopteridales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Ishigeophycidae	Ishigeophycidae	Ishigeophycidae	Ishigeophycidae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeophyceae	Ishigeophycidae	Ishigeophycidae	Ishigeophycidae	Ishigeales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniophyceae	Aurearenales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniophyceae	Phaeothamniales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Picophagophyceae	Picophagophyceae	Picophagophyceae	Picophagophyceae	Picophagophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Picophagophyceae	Picophagophyceae	Picophagophyceae	Picophagophyceae	Picophagales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Picophagophyceae	Picophagophyceae	Picophagophyceae	Picophagophyceae	Synchromales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Pinguiophyceae	Pinguiophyceae	Pinguiophyceae	Pinguiophyceae	Pinguiophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Pinguiophyceae	Pinguiophyceae	Pinguiophyceae	Pinguiophyceae	Pinguiochrysidales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Raphidophyceae	Raphidophyceae	Raphidophyceae	Raphidophyceae	Raphidophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Raphidophyceae	Raphidophyceae	Raphidophyceae	Raphidophyceae	Actinophryida
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Raphidophyceae	Raphidophyceae	Raphidophyceae	Raphidophyceae	Commatiida
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Raphidophyceae	Raphidophyceae	Raphidophyceae	Raphidophyceae	Raphidomonadales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Schizocladiophyceae	Schizocladiophyceae	Schizocladiophyceae	Schizocladiophyceae	Schizocladiophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Schizocladiophyceae	Schizocladiophyceae	Schizocladiophyceae	Schizocladiophyceae	Schizocladiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Xanthophyceae	Xanthophyceae	Xanthophyceae	Xanthophyceae	Xanthophyceae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Xanthophyceae	Xanthophyceae	Xanthophyceae	Xanthophyceae	Mischococcales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Xanthophyceae	Xanthophyceae	Xanthophyceae	Xanthophyceae	Pleurochloridellales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Xanthophyceae	Xanthophyceae	Xanthophyceae	Xanthophyceae	Tribonematales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Xanthophyceae	Xanthophyceae	Xanthophyceae	Xanthophyceae	Vaucheriales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Bigyromonadea	Bigyromonadea	Bigyromonadea	Bigyromonadea	Bigyromonadea
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Bigyromonadea	Bigyromonadea	Bigyromonadea	Bigyromonadea	Developayellida
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Hyphochytrea	Hyphochytrea	Hyphochytrea	Hyphochytrea	Hyphochytrea
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Hyphochytrea	Hyphochytrea	Hyphochytrea	Hyphochytrea	Hyphochytriida
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Hyphochytrea	Hyphochytrea	Hyphochytrea	Hyphochytrea	Pirsoniida
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Oomycetes	Oomycetes	Oomycetes	Oomycetes
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Eogamia	Eogamia	Eogamia	Eogamia
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Eogamia	Eogamia	Eogamia	Anisolpidiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Eogamia	Eogamia	Eogamia	Haptoglossales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Eogamia	Eogamia	Eogamia	Lagenismatales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Eogamia	Eogamia	Eogamia	Olpidiopsidales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Eogamia	Eogamia	Eogamia	Rozellopsidales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Peronosporidae	Peronosporidae	Peronosporidae	Peronosporidae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Peronosporidae	Peronosporidae	Peronosporidae	Peronosporales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Peronosporidae	Peronosporidae	Peronosporidae	Pythiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Peronosporidae	Peronosporidae	Peronosporidae	Rhipidiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Saprolegniidae	Saprolegniidae	Saprolegniidae	Saprolegniidae
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Saprolegniidae	Saprolegniidae	Saprolegniidae	Albuginales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Saprolegniidae	Saprolegniidae	Saprolegniidae	Leptomitales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Saprolegniidae	Saprolegniidae	Saprolegniidae	Salilagenidiales
EUKARYOTA	CHROMISTA	HAROSA	HAROSA	Heterokonta	Pseudofungi	Pseudofungi	Pseudofungi	Pseudofungi	Oomycetes	Saprolegniidae	Saprolegniidae	Saprolegniidae	Saprolegniales
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA	RHIZARIA
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Cercozoa	Cercozoa	Cercozoa	Cercozoa	Cercozoa	Cercozoa	Cercozoa	Cercozoa
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Endomyxa	Endomyxa	Endomyxa	Endomyxa	Endomyxa
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Ascetosporea	Ascetosporea	Ascetosporea	Ascetosporea	Ascetosporea
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Ascetosporea	Ascetosporea	Ascetosporea	Ascetosporea	Claustrosporida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Ascetosporea	Ascetosporea	Ascetosporea	Ascetosporea	Haplosporida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Ascetosporea	Ascetosporea	Ascetosporea	Ascetosporea	Paradinida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Ascetosporea	Ascetosporea	Ascetosporea	Ascetosporea	Paramyxida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Gromiidea	Gromiidea	Gromiidea	Gromiidea	Gromiidea
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Gromiidea	Gromiidea	Gromiidea	Gromiidea	Gromiida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Gromiidea	Gromiidea	Gromiidea	Gromiidea	Reticulosida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Phytomyxea	Phytomyxea	Phytomyxea	Phytomyxea	Phytomyxea
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Phytomyxea	Phytomyxea	Phytomyxea	Phytomyxea	Phagomyxida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Phytomyxea	Phytomyxea	Phytomyxea	Phytomyxea	Plasmodiophorida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Vampyrellidea	Vampyrellidea	Vampyrellidea	Vampyrellidea	Vampyrellidea
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Endomyxa	Endomyxa	Endomyxa	Vampyrellidea	Vampyrellidea	Vampyrellidea	Vampyrellidea	Vampyrellida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Monadofilosa	Monadofilosa	Monadofilosa	Monadofilosa	Monadofilosa
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Imbricatea	Imbricatea	Imbricatea	Imbricatea
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placonuda	Placonuda	Placonuda	Placonuda
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placonuda	Placonuda	Placonuda	Discocelida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placonuda	Placonuda	Placonuda	Discomonadida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placonuda	Placonuda	Placonuda	Euglyphida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placonuda	Placonuda	Placonuda	Marimonadida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placonuda	Placonuda	Placonuda	Variglissida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placoperla	Placoperla	Placoperla	Placoperla
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placoperla	Placoperla	Placoperla	Perlofilida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placoperla	Placoperla	Placoperla	Rotosphaerida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placoperla	Placoperla	Placoperla	Spongomonadida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placoperla	Placoperla	Placoperla	Thaumatomonadida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Imbricatea	Placoperla	Placoperla	Placoperla	Zoelucasida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Metromonadea	Metromonadea	Metromonadea	Metromonadea	Metromonadea
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Metromonadea	Metromonadea	Metromonadea	Metromonadea	Metopiida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Metromonadea	Metromonadea	Metromonadea	Metromonadea	Metromonadida
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Sarcomonadea	Sarcomonadea	Sarcomonadea	Sarcomonadea	Sarcomonadea
EUKARYOTA	CHROMISTA	HAROSA	RHIZARIA	RHIZARIA	Cercozoa	Monadofilosa	Monadofilosa	Monadofilosa	Sarcomonadea	Sarcomonadea	Sarcomonadea	Sarcomonadea	Cercomonadida
