,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1720811.5374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
SRR1720812.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SRR1720808.3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SRR1720809.1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
SRR1720795.3139,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.4141,0,0,5,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1720803.1375,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1720806.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
SRR1720793.1138,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.5976,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.4191,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.2837,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.8402,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.5128,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1442,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1371,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4233,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.5281,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4017,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
SRR1720798.1416,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.1413,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2162,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.540,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.4558,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.6018,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.3438,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.977,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2743,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.5570,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
SRR1720795.967,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.2983,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.5685,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720805.1813,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
SRR1720795.3527,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720795.4921,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.5242,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720805.4239,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
SRR1720795.2235,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SRR1720811.4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
SRR1720798.5047,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4682,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4053,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.1789,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6653,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
SRR1720806.3323,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SRR1720797.3874,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1644,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.3392,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
SRR1720806.4932,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
SRR1720796.3091,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6623,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.6169,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6657,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720810.4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
SRR1720793.6031,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.7111,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.6349,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.3022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3668,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.4095,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
SRR1720796.4769,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.8204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2711,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720802.1628,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1720799.2772,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.3212,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0
SRR1720798.2312,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.5264,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.2137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0
SRR1720806.5137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SRR1720797.5237,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
SRR1720793.3263,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4226,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720802.4163,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
SRR1720800.6411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1720806.3565,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1720795.2995,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720810.1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SRR1720799.2819,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.5471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1867,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720799.4591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1859,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720795.1582,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1720796.2145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.3070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.7264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.7835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.3950,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1720794.3397,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.834,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.6490,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.3547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.3324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.7232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.6519,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.6102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.6869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.6032,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.6265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720796.3741,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2193,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1720794.3726,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.3268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2087,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.2620,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5732,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720795.7393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.2314,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.3307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720801.2733,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.3016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1783,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.7594,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.1543,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.3953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.3949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.5340,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.7065,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.5722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1521,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720797.2642,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.3096,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.6389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1720795.979,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.6281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.600,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720804.1226,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1720805.4008,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
SRR1720795.6306,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1720803.4464,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1720801.1851,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.2844,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1720811.4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720795.695,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.3529,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720807.4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
SRR1720807.4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1720798.2684,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.1211,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1960,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.2608,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
SRR1720803.4504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1720796.3526,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SRR1720809.4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR1720798.4527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.1886,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2705,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1720796.448,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.6002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1720796.3834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.4803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.388,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720811.4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1720795.4751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.5246,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.3694,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6368,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1720806.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
SRR1720810.3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRR1720798.1414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720810.4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1720808.3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720795.5356,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.3868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720804.453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1720798.1661,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.4223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1720798.4101,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.2509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.1003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720810.1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRR1720798.4144,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.4359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.5625,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.2760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.5651,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4299,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.7473,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.3452,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.1519,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.1430,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720807.4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1720796.1099,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.6025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.2653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.4551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720795.4807,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.5916,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.4041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.5003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.4651,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.3865,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0
SRR1720795.3342,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.800,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720793.1339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.3158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.6138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720797.3970,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.4122,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.4653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1720804.1551,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
SRR1720794.941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720808.4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720793.6338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720809.1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1720807.2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SRR1720796.4226,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720800.4369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.2786,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.5800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720795.4533,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.3279,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
SRR1720796.6765,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720812.2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1720802.2832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1720795.7274,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.4855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SRR1720793.4096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720807.6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SRR1720794.3213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720804.2458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1720796.5057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720807.3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1720808.1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720801.2364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.6620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720799.4537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720796.955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720803.1862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1720799.4465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.2888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720806.3900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1720808.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1720801.3763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720801.3292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1720798.2261,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1720794.5245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
